Planta;Operação;Remetente;CNPJ Rem;Cidade Rem;UF Rem;CTRC;DT Emissao CTRC;Nota Fiscal;DT Emissão NF;Qtde Volume;Vlr Mercadoria;Destinatário;CNPJ Dest;Cidade Dest;UF Dest;Tipo Agente;Agente;Dt Inicio Transporte;Agente Resumido;Prev. Entrega;Previsão Atualizada;Previsão Transportador;Condição especial;Cliente Agendado;Tipo Agenda;Cliente Premier;Site/Email/Tel;Acesso/Nome Resp;Data Agenda;Status Agenda;Ocorre Agenda;Data Entrega PR;Data Saida PR;Data Entrega DDA;Data Saida DDA;Data Entrega FINAL;Previsão Agente;Localização;Ocorrência;Detalhamento Ocorre;Resp Ocorre Int;Ocorrência Interna;Data Retorno Planta;Resp Atraso;Motivo Atraso;Ordem Status HUB;Status HUB;Performance Entrega CEVA;Performance Nova Previsão;Status Entrega;Região;Modal;Performance Entrega Agente;Teste1;Teste2;Status XD;Aging;Teste5;Status Congelado;Previsão Congelada;Ocorrência Base Congelada;Status Entrega x Agenda;Lead Time;Chave lead Time;Agente Entrega;Critico;Fil Origem Alfa;Peso Bruto;Peso Liquido;Email;Chave;Meta Operação;Desti Resumido;Status Resumido Agenda;Aging Processo Em Aberto;Status Agenda Resumido 2;Dt Corte;Filial;Data Entrega Final (Tratado);DT Emissão CTRC (Tratado);Performance Entrega CEVA + Transferência
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111412;15/08/2026;872899;12/08/2026;1;634,84;AUTO PECAS PADRE CICERO LTDA;7,97E+12;JABOATAO DOS GUARARAPES;PE;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;27/08/2026;16/01/1900;;Sim;E-MAIL;;"dirley@pecicero.com.br ; recebimentof31@pecicero.com.br ; recebimento.f43@pecicero.com.br";;27/08/2026;Agendado;tsp agenda;;;;;27/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;796580900;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLJABOATAO DOS GUARARAPES;TERMACO;;;;;victoria.franca@termaco.com.br;1,11413E+11;0,96;PADRE CICERO;Agendado;> de 20 Dias;Agendado;=> 01/03;;27/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;110475;15/08/2026;873885;13/08/2026;1;1471,99;AUTO PECAS PADRE CICERO LTDA;7,97E+12;PARNAMIRIM;RN;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;04/09/2026;16/01/1900;;Sim;E-MAIL;;recebimentof26@pecicero.com.br;;04/09/2026;Agendado;tsp agenda;;;;;04/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue Fora do Prazo;Entregue Fora do Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue Fora do Prazo;;796580900;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLPARNAMIRIM;TERMACO;;;;;"RonaldodaSilva.RODRIGUES@Cevalogistics.com;KleytonLima.ARAUJO@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Luciano.Moraes@Cevalogistics.com";1,10476E+11;0,96;PADRE CICERO;Agendado;> de 20 Dias;Agendado;=> 01/03;;04/09/2026;15/08/2026;Entregue Fora do Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111424;15/08/2026;872621;12/08/2026;1;804,18;BEZERRA E OLIVEIRA COM DE AUTO;7,22E+12;PARNAMIRIM;RN;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;08/09/2026;16/01/1900;;Sim;E-MAIL;;coestqlj8@bezerraoliveira.com.br;;08/09/2026;Agendado;tsp agenda;;;;;08/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue Fora do Prazo;Entregue Fora do Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue Fora do Prazo;;722107000;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLPARNAMIRIM;TERMACO;;;;;victoria.franca@termaco.com.br;1,11425E+11;0,96;BEZERRA;Agendado;> de 20 Dias;Agendado;=> 01/03;;08/09/2026;15/08/2026;Entregue Fora do Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;110748;15/08/2026;874308;13/08/2026;1;529,62;VENEZA DIESEL CAMINHOES E ONIBUS LTDA;1,42E+13;GARANHUNS;PE;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;27/08/2026;16/01/1900;;Não;;;;;;;;;;;;27/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;1424658900;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLGARANHUNS;TERMACO;;;;;victoria.franca@termaco.com.br;1,10749E+11;0,96;VENEZA;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;27/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111600;15/08/2026;867121;05/08/2026;1;510,26;NORTE COMERCIO DE PECAS E ACESSORIOS PA;3,45E+13;PORTO VELHO;RO;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;25/08/2026;16/01/1900;;Não;;;;;;;;;;;;25/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORTE;RODOVIARIO;Entregue no Prazo;;3453885000;;> de 7 Dias;;;;;;11;VALINHOSRODOVIARIO LTLPORTO VELHO;CARVALIMA;;;;;nce11@carvalima.com.br;1,11601E+11;0,96;NORTE COMERCIO;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;25/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111587;15/08/2026;872844;12/08/2026;1;11024,76;MORELATE SUDESTE DISTRIBUIDORA DE AUTOP;3,60E+13;PETROLINA;PE;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;25/08/2026;16/01/1900;;Não;;;;;;;;;;;;25/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;3604757700;;> de 7 Dias;;;;;;11;VALINHOSRODOVIARIO LTLPETROLINA;TERMACO;;;;;nce11@carvalima.com.br;1,11588E+11;0,96;MORELATE;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;25/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111544;15/08/2026;873495;13/08/2026;1;741,22;IDEAL DISTRIBUIDORA DE PECAS PARA VEICU;8,66E+12;CAMPINA GRANDE;PB;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;03/09/2026;16/01/1900;;Sim;E-MAIL;;aprovacao.entradas1@idealdistribuidoracg.com.br;;03/09/2026;Agendado;;;;;;03/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue Fora do Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue Fora do Prazo;;866147900;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLCAMPINA GRANDE;TERMACO;;;;;victoria.franca@termaco.com.br;1,11545E+11;0,96;IDEAL;Agendado;> de 20 Dias;Agendado;=> 01/03;;03/09/2026;15/08/2026;Entregue Fora do Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111424;15/08/2026;873920;13/08/2026;1;1024,05;BEZERRA E OLIVEIRA COM DE AUTO;7,22E+12;PARNAMIRIM;RN;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;08/09/2026;16/01/1900;;Sim;E-MAIL;;coestqlj8@bezerraoliveira.com.br;;08/09/2026;Agendado;tsp agenda;;;;;08/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue Fora do Prazo;Entregue Fora do Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue Fora do Prazo;;722107000;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLPARNAMIRIM;TERMACO;;;;;victoria.franca@termaco.com.br;1,11425E+11;0,96;BEZERRA;Agendado;> de 20 Dias;Agendado;=> 01/03;;08/09/2026;15/08/2026;Entregue Fora do Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111647;15/08/2026;873647;13/08/2026;1;2965,98;RAIMUNDO AUTOPECAS LTDA;8,23E+12;MOSSORO;RN;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;27/08/2026;16/01/1900;;Não;;;;;;;;;;;;27/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;823287100;;> de 7 Dias;;;;;;11;VALINHOSRODOVIARIO LTLMOSSORO;TERMACO;;;;;nce11@carvalima.com.br;1,11648E+11;0,96;RAIMUNDO AUTOPECAS;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;27/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111647;15/08/2026;874404;14/08/2026;1;188,95;RAIMUNDO AUTOPECAS LTDA;8,23E+12;MOSSORO;RN;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;27/08/2026;16/01/1900;;Não;;;;;;;;;;;;27/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;823287100;;> de 7 Dias;;;;;;11;VALINHOSRODOVIARIO LTLMOSSORO;TERMACO;;;;;nce11@carvalima.com.br;1,11648E+11;0,96;RAIMUNDO AUTOPECAS;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;27/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111661;15/08/2026;873531;13/08/2026;2;1187,22;RIO MAR AUTO PECAS LTDA;7,20E+12;ARAPIRACA;AL;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;28/08/2026;16/01/1900;;Não;;;;;;;;;;;;28/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;720396600;;> de 7 Dias;;;;;;11;VALINHOSRODOVIARIO LTLARAPIRACA;TERMACO;;;;;nce11@carvalima.com.br;1,11662E+11;0,96;RIO MAR;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;28/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111408;15/08/2026;873217;12/08/2026;1;838,4;AUTO PECAS PADRE CICERO LTDA;7,97E+12;PARNAMIRIM;RN;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;04/09/2026;16/01/1900;;Sim;E-MAIL;;recebimentof26@pecicero.com.br;;04/09/2026;Agendado;tsp agenda;;;;;04/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue Fora do Prazo;Entregue Fora do Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue Fora do Prazo;;796580900;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLPARNAMIRIM;TERMACO;;;;;victoria.franca@termaco.com.br;1,11409E+11;0,96;PADRE CICERO;Agendado;> de 20 Dias;Agendado;=> 01/03;;04/09/2026;15/08/2026;Entregue Fora do Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111693;15/08/2026;873074;12/08/2026;2;6866,81;VOLVOLKS AUTOPECAS LTDA;3,52E+12;TERESINA;PI;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;25/08/2026;16/01/1900;;Não;;;;;;;;;;;;25/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;351873900;;> de 7 Dias;;;;;;11;VALINHOSRODOVIARIO LTLTERESINA;TERMACO;;;;;nce11@carvalima.com.br;1,11694E+11;0,96;VOLVOLKSAUTOPECAS;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;25/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111647;15/08/2026;874458;14/08/2026;1;444,12;RAIMUNDO AUTOPECAS LTDA;8,23E+12;MOSSORO;RN;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;27/08/2026;16/01/1900;;Não;;;;;;;;;;;;27/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;823287100;;> de 7 Dias;;;;;;11;VALINHOSRODOVIARIO LTLMOSSORO;TERMACO;;;;;nce11@carvalima.com.br;1,11648E+11;0,96;RAIMUNDO AUTOPECAS;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;27/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111407;15/08/2026;873564;13/08/2026;1;410,35;AUTO PECAS PADRE CICERO LTDA;7,97E+12;CRATO;CE;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;31/08/2026;16/01/1900;;Sim;E-MAIL;;recebimentof38@pecicero.com.br;;;Agendado;;;;;;31/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;796580900;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLCRATO;TERMACO;;;;;victoria.franca@termaco.com.br;1,11408E+11;0,96;PADRE CICERO;Agendado;> de 20 Dias;Agendado;=> 01/03;;31/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;110718;15/08/2026;873284;13/08/2026;1;156,34;REDIESEL RECIFE AUTODIESEL LTDA;3,55E+13;JABOATAO DOS GUARARAPES;PE;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;26/08/2026;16/01/1900;;Sim;E-mail;;italo@rediesel.com.br;;;Agendado;;;;;;26/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;3551272200;;> de 7 Dias;;;;;;11;VALINHOSRODOVIARIO LTLJABOATAO DOS GUARARAPES;TERMACO;;;;;nce11@carvalima.com.br;1,10719E+11;0,96;REDIESEL;Agendado;> de 20 Dias;Agendado;=> 01/03;;26/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111411;15/08/2026;874131;13/08/2026;2;2624,2;AUTO PECAS PADRE CICERO LTDA;7,97E+12;TERESINA;PI;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;27/08/2026;16/01/1900;;Sim;E-MAIL;;recebimentof19@pecicero.com.br;;27/08/2026;Agendado;tsp agenda;;;;;27/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;796580900;;> de 7 Dias;;;;;;11;VALINHOSRODOVIARIO LTLTERESINA;TERMACO;;;;;nce11@carvalima.com.br;1,11412E+11;0,96;PADRE CICERO;Agendado;> de 20 Dias;Agendado;=> 01/03;;27/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111603;15/08/2026;872734;12/08/2026;1;1094,12;NRD - NORDESTE DISTRIBUIDORA DE PECAS L;2,67E+13;CAMPINA GRANDE;PB;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;28/08/2026;16/01/1900;;Não;;;;;;;;;;;;28/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;2673700000;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLCAMPINA GRANDE;TERMACO;;;;;victoria.franca@termaco.com.br;1,11604E+11;0,96;NRD;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;28/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111424;15/08/2026;872658;12/08/2026;1;634,89;BEZERRA E OLIVEIRA COM DE AUTO;7,22E+12;PARNAMIRIM;RN;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;08/09/2026;16/01/1900;;Sim;E-MAIL;;coestqlj8@bezerraoliveira.com.br;;08/09/2026;Agendado;tsp agenda;;;;;08/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue Fora do Prazo;Entregue Fora do Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue Fora do Prazo;;722107000;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLPARNAMIRIM;TERMACO;;;;;victoria.franca@termaco.com.br;1,11425E+11;0,96;BEZERRA;Agendado;> de 20 Dias;Agendado;=> 01/03;;08/09/2026;15/08/2026;Entregue Fora do Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111549;15/08/2026;873829;13/08/2026;1;2154,52;J. S. DIST. (NATAL);4,19E+12;PARNAMIRIM;RN;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;25/08/2026;16/01/1900;;Não;;;;;;;;;;;;25/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;418587700;;> de 7 Dias;;;;;;11;VALINHOSRODOVIARIO LTLPARNAMIRIM;TERMACO;;;;;nce11@carvalima.com.br;1,1155E+11;0,96;JS DISTRIBUIDORA;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;25/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111407;15/08/2026;874016;13/08/2026;1;1941,01;AUTO PECAS PADRE CICERO LTDA;7,97E+12;CRATO;CE;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;31/08/2026;16/01/1900;;Sim;E-MAIL;;recebimentof38@pecicero.com.br;;;Agendado;;;;;;31/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;796580900;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLCRATO;TERMACO;;;;;victoria.franca@termaco.com.br;1,11408E+11;0,96;PADRE CICERO;Agendado;> de 20 Dias;Agendado;=> 01/03;;31/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111661;15/08/2026;873465;13/08/2026;1;881,35;RIO MAR AUTO PECAS LTDA;7,20E+12;ARAPIRACA;AL;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;28/08/2026;16/01/1900;;Não;;;;;;;;;;;;28/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;720396600;;> de 7 Dias;;;;;;11;VALINHOSRODOVIARIO LTLARAPIRACA;TERMACO;;;;;nce11@carvalima.com.br;1,11662E+11;0,96;RIO MAR;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;28/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;110753;15/08/2026;874128;13/08/2026;1;2391,1;VOLVOLKS AUTOPECAS LTDA;3,52E+12;TERESINA;PI;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;25/08/2026;16/01/1900;;Não;;;;;;;;;;;;25/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;351873900;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLTERESINA;TERMACO;;;;;victoria.franca@termaco.com.br;1,10754E+11;0,96;VOLVOLKSAUTOPECAS;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;25/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;110666;15/08/2026;872818;12/08/2026;1;2994,32;NOVO MUNDO CAMINHOES E EQUIPAMENTOS RODO;1,18E+13;JABOATAO DOS GUARARAPES;PE;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;26/08/2026;16/01/1900;;Não;;;;;;;;;;;;26/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;1184030300;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLJABOATAO DOS GUARARAPES;TERMACO;;;;;victoria.franca@termaco.com.br;1,10667E+11;0,96;NOVO MUNDO;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;26/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111412;15/08/2026;872672;12/08/2026;1;796,01;AUTO PECAS PADRE CICERO LTDA;7,97E+12;JABOATAO DOS GUARARAPES;PE;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;27/08/2026;16/01/1900;;Sim;E-MAIL;;"dirley@pecicero.com.br ; recebimentof31@pecicero.com.br ; recebimento.f43@pecicero.com.br";;;Agendado;tsp agenda;;;;;27/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;796580900;;> de 7 Dias;;;;;;11;VALINHOSRODOVIARIO LTLJABOATAO DOS GUARARAPES;TERMACO;;;;;nce11@carvalima.com.br;1,11413E+11;0,96;PADRE CICERO;Agendado;> de 20 Dias;Agendado;=> 01/03;;27/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111447;15/08/2026;873228;13/08/2026;1;9303,75;CEQUIP- IMPORTACAO E COMERCIO LTDA;7,33E+12;CRATO;CE;Agregado;DENILSON TAVARES;15/08/2026;XD DDA;01/09/2026;28/08/2026;16/01/1900;;Não;;;;;;;;;;;;28/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;732716600;;> de 7 Dias;;;;;;11;VALINHOSRODOVIARIO LTLCRATO;TERMACO;;;;;nce11@carvalima.com.br;1,11448E+11;0,96;CEQUIP;Pendente;> de 20 Dias;Pendente Agenda;=> 01/03;;28/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111412;15/08/2026;874163;13/08/2026;2;1813,59;AUTO PECAS PADRE CICERO LTDA;7,97E+12;JABOATAO DOS GUARARAPES;PE;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;27/08/2026;16/01/1900;;Sim;E-MAIL;;"dirley@pecicero.com.br ; recebimentof31@pecicero.com.br ; recebimento.f43@pecicero.com.br";;27/08/2026;Agendado;tsp agenda;;;;;27/08/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue no Prazo;;796580900;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLJABOATAO DOS GUARARAPES;TERMACO;;;;;victoria.franca@termaco.com.br;1,11413E+11;0,96;PADRE CICERO;Agendado;> de 20 Dias;Agendado;=> 01/03;;27/08/2026;15/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111408;15/08/2026;872693;12/08/2026;1;634,89;AUTO PECAS PADRE CICERO LTDA;7,97E+12;PARNAMIRIM;RN;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;04/09/2026;16/01/1900;;Sim;E-MAIL;;recebimentof26@pecicero.com.br;;04/09/2026;Agendado;tsp agenda;;;;;04/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue Fora do Prazo;Entregue Fora do Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue Fora do Prazo;;796580900;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLPARNAMIRIM;TERMACO;;;;;victoria.franca@termaco.com.br;1,11409E+11;0,96;PADRE CICERO;Agendado;> de 20 Dias;Agendado;=> 01/03;;04/09/2026;15/08/2026;Entregue Fora do Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;111426;15/08/2026;873103;12/08/2026;1;2942,01;BEZERRA E OLIVEIRA LTDA;7,22E+12;TERESINA;PI;Agregado;TERMACO TERM. M. CONT. SERV ACESS. LTDA;15/08/2026;TERMACO;01/09/2026;04/09/2026;16/01/1900;;Sim;E-MAIL;;"coestlj6@bezerraoliveira.com.br; coestlj6@bezerraoliveira.com.br";;04/09/2026;Agendado;tsp agenda;;;;;04/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue Fora do Prazo;Entregue Fora do Prazo;Entregue;NORDESTE;RODOVIARIO;Entregue Fora do Prazo;;722107000;;Expedido;;;;;;11;VALINHOSRODOVIARIO LTLTERESINA;TERMACO;;;;;victoria.franca@termaco.com.br;1,11427E+11;0,96;BEZERRA;Agendado;> de 20 Dias;Agendado;=> 01/03;;04/09/2026;15/08/2026;Entregue Fora do Prazo
